Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
1663,ORD-2663,04/12/2023,04/18/2023,Standard Class,CUST-1055,Robert Thomas,Consumer,United States,South,Georgia,Technology,Accessories,420.42,3,0,177.02
1664,ORD-2664,03/13/2023,03/18/2023,Second Class,CUST-1279,Mary Martinez,Corporate,United States,Central,Texas,Technology,Copiers,250.18,2,0.2,27.44
1665,ORD-2665,02/18/2023,02/23/2023,Standard Class,CUST-1107,Patricia Wilson,Home Office,United States,Central,Texas,Office Supplies,Labels,1111.38,6,0,467.81
1666,ORD-2666,02/28/2023,03/05/2023,Same Day,CUST-1138,David Garcia,Corporate,United States,West,California,Furniture,Tables,1591.48,2,0,81.81
1667,ORD-2667,01/26/2022,02/02/2022,Second Class,CUST-1229,James Gonzalez,Consumer,United States,East,Pennsylvania,Office Supplies,Labels,152.19,1,0.2,-17.46
1668,ORD-2668,08/21/2023,08/23/2023,Second Class,CUST-1058,David Gonzalez,Corporate,United States,East,New York,Furniture,Bookcases,425.27,8,0.2,92.46
1669,ORD-2669,09/05/2022,09/10/2022,First Class,CUST-1032,Richard Hernandez,Consumer,United States,Central,Illinois,Office Supplies,Art,20.61,10,0.1,7.94
1670,ORD-2670,09/12/2023,09/14/2023,Standard Class,CUST-1082,Jessica Garcia,Home Office,United States,Central,Texas,Furniture,Tables,263.17,3,0.4,-91.08
1671,ORD-2671,10/30/2023,10/31/2023,Same Day,CUST-1215,Mary Jones,Corporate,United States,South,Georgia,Furniture,Bookcases,603.95,10,0.5,-222.07
1672,ORD-2672,06/20/2022,06/25/2022,First Class,CUST-1012,David Martin,Corporate,United States,Central,Michigan,Furniture,Furnishings,1292.6,4,0.15,110.32
1673,ORD-2673,11/05/2022,11/12/2022,Second Class,CUST-1023,Susan Smith,Home Office,United States,East,New York,Technology,Copiers,15.55,8,0.4,-5.4
1674,ORD-2674,09/02/2023,09/03/2023,Standard Class,CUST-1144,Elizabeth Davis,Corporate,United States,East,New Jersey,Technology,Accessories,340.15,2,0.5,-138.39
1675,ORD-2675,06/27/2022,06/29/2022,Second Class,CUST-1184,John Garcia,Consumer,United States,East,New York,Technology,Accessories,703.51,4,0.1,216.1
1676,ORD-2676,12/19/2022,12/26/2022,First Class,CUST-1169,Linda Hernandez,Home Office,United States,West,Oregon,Office Supplies,Storage,1947.12,10,0,198.35
1677,ORD-2677,08/18/2023,08/23/2023,Second Class,CUST-1126,Michael Martin,Consumer,United States,East,New York,Furniture,Furnishings,1628.19,9,0.5,-208.7
1678,ORD-2678,06/17/2022,06/22/2022,Second Class,CUST-1063,Charles Moore,Consumer,United States,Central,Illinois,Furniture,Furnishings,859.24,9,0,419.31
1679,ORD-2679,08/17/2023,08/18/2023,Second Class,CUST-1029,Karen Martin,Consumer,United States,Central,Texas,Furniture,Tables,894.22,10,0.15,154.91
1680,ORD-2680,07/22/2022,07/23/2022,Standard Class,CUST-1197,Jennifer Williams,Consumer,United States,West,Oregon,Office Supplies,Art,967.43,10,0.15,176.79
1681,ORD-2681,08/03/2023,08/05/2023,Second Class,CUST-1093,Patricia Jackson,Corporate,United States,Central,Illinois,Technology,Phones,1804.36,10,0.15,-169.06
1682,ORD-2682,04/13/2022,04/17/2022,Same Day,CUST-1164,Susan Rodriguez,Consumer,United States,East,New Jersey,Technology,Accessories,751.03,7,0.4,31.81
1683,ORD-2683,04/16/2022,04/18/2022,Standard Class,CUST-1293,Linda Smith,Home Office,United States,South,Florida,Office Supplies,Art,1405.43,7,0.3,204.9
1684,ORD-2684,10/04/2022,10/05/2022,First Class,CUST-1006,Linda Hernandez,Corporate,United States,Central,Texas,Office Supplies,Paper,390.19,2,0.4,27.99
1685,ORD-2685,04/13/2022,04/18/2022,Same Day,CUST-1249,Mary Taylor,Home Office,United States,Central,Illinois,Furniture,Tables,1283.3,4,0.15,64.44
1686,ORD-2686,09/12/2023,09/14/2023,Second Class,CUST-1131,Robert Williams,Home Office,United States,West,Oregon,Office Supplies,Art,754.98,5,0.4,-216.67
1687,ORD-2687,08/28/2023,08/30/2023,Standard Class,CUST-1221,Jessica Thomas,Corporate,United States,Central,Michigan,Technology,Phones,1474.55,5,0,225.24
1688,ORD-2688,08/02/2022,08/04/2022,Standard Class,CUST-1184,Susan Lopez,Home Office,United States,South,Florida,Technology,Accessories,1517.53,10,0.3,-369.94
1689,ORD-2689,07/10/2023,07/16/2023,First Class,CUST-1270,Thomas Hernandez,Home Office,United States,West,California,Office Supplies,Art,586.77,5,0.2,160.89
1690,ORD-2690,12/29/2023,01/05/2024,Same Day,CUST-1247,Thomas Rodriguez,Consumer,United States,West,Oregon,Office Supplies,Art,960.87,3,0.2,280.48
1691,ORD-2691,08/10/2022,08/17/2022,Same Day,CUST-1087,James Jackson,Home Office,United States,West,California,Office Supplies,Storage,1562.48,6,0.5,-518.28
1692,ORD-2692,01/09/2022,01/16/2022,First Class,CUST-1229,Richard Garcia,Consumer,United States,West,Oregon,Furniture,Bookcases,221.52,6,0.1,15.9
1693,ORD-2693,07/04/2022,07/10/2022,Standard Class,CUST-1148,Linda Rodriguez,Home Office,United States,South,North Carolina,Furniture,Bookcases,35.3,3,0.5,-12.6
1694,ORD-2694,01/14/2022,01/19/2022,Second Class,CUST-1210,Joseph Johnson,Corporate,United States,West,California,Technology,Phones,1407.31,7,0.2,314.38
1695,ORD-2695,08/18/2023,08/21/2023,Standard Class,CUST-1119,Elizabeth Johnson,Home Office,United States,Central,Texas,Office Supplies,Binders,866.31,2,0.1,160.49
1696,ORD-2696,08/12/2023,08/14/2023,Second Class,CUST-1153,Jennifer Jones,Corporate,United States,East,New York,Technology,Phones,498.76,4,0.5,-120.92
1697,ORD-2697,01/27/2023,02/03/2023,Same Day,CUST-1249,Thomas Jones,Home Office,United States,East,New York,Technology,Accessories,21.52,7,0,1.41
1698,ORD-2698,02/14/2023,02/15/2023,Same Day,CUST-1067,Mary Thomas,Corporate,United States,Central,Illinois,Office Supplies,Storage,1847.7,7,0.4,-506.14
1699,ORD-2699,01/11/2022,01/12/2022,Standard Class,CUST-1228,David Wilson,Corporate,United States,West,Oregon,Technology,Machines,1149.16,8,0.1,369.96
1700,ORD-2700,07/30/2022,08/06/2022,First Class,CUST-1048,Karen Rodriguez,Corporate,United States,West,Washington,Furniture,Chairs,1773.26,7,0.5,-91.5
1701,ORD-2701,02/03/2023,02/06/2023,Second Class,CUST-1238,Michael Anderson,Corporate,United States,West,Oregon,Furniture,Chairs,559.28,5,0.5,-29.27
1702,ORD-2702,05/04/2023,05/08/2023,First Class,CUST-1093,Michael Rodriguez,Home Office,United States,South,Florida,Technology,Machines,1789.65,1,0.5,-339.85
1703,ORD-2703,04/30/2023,05/03/2023,Same Day,CUST-1290,John Williams,Consumer,United States,Central,Texas,Office Supplies,Binders,1718.11,9,0,433.45
1704,ORD-2704,02/12/2022,02/14/2022,Same Day,CUST-1087,David Williams,Consumer,United States,Central,Illinois,Technology,Accessories,581.19,8,0.1,152.01
1705,ORD-2705,07/21/2022,07/26/2022,First Class,CUST-1151,John Garcia,Home Office,United States,Central,Illinois,Office Supplies,Storage,1649.59,5,0.3,-3.11
1706,ORD-2706,03/05/2023,03/10/2023,First Class,CUST-1033,Thomas Wilson,Home Office,United States,West,California,Office Supplies,Paper,1139.96,8,0.15,310.26
1707,ORD-2707,08/21/2022,08/26/2022,Standard Class,CUST-1201,David Garcia,Home Office,United States,East,Pennsylvania,Technology,Machines,1750.05,6,0.4,-204.35
1708,ORD-2708,09/10/2023,09/11/2023,Standard Class,CUST-1135,Jessica Moore,Home Office,United States,West,Washington,Office Supplies,Labels,1672.11,10,0,248.38
1709,ORD-2709,10/26/2023,11/01/2023,First Class,CUST-1142,Thomas Taylor,Consumer,United States,East,Pennsylvania,Office Supplies,Art,827.02,5,0,330.84
1710,ORD-2710,03/26/2022,03/31/2022,Same Day,CUST-1068,David Wilson,Home Office,United States,East,Pennsylvania,Office Supplies,Art,1507.36,6,0.5,-595.88
1711,ORD-2711,03/10/2022,03/13/2022,Standard Class,CUST-1031,Thomas Martin,Consumer,United States,West,Washington,Office Supplies,Labels,1321.65,2,0.4,-176.78
1712,ORD-2712,08/14/2023,08/21/2023,Same Day,CUST-1011,Mary Anderson,Corporate,United States,South,Florida,Technology,Accessories,228.89,9,0.5,-31.73
1713,ORD-2713,02/04/2022,02/07/2022,Second Class,CUST-1109,Susan Jackson,Consumer,United States,Central,Illinois,Office Supplies,Art,1799.86,4,0.1,360.16
1714,ORD-2714,11/13/2023,11/15/2023,Second Class,CUST-1094,Patricia Moore,Home Office,United States,South,Florida,Technology,Copiers,54.28,8,0.2,-0.83
1715,ORD-2715,08/12/2023,08/18/2023,Same Day,CUST-1169,Thomas Anderson,Consumer,United States,South,North Carolina,Office Supplies,Art,569.61,10,0,280.67
1716,ORD-2716,02/01/2023,02/05/2023,Same Day,CUST-1205,Jennifer Taylor,Consumer,United States,Central,Michigan,Technology,Phones,1505.35,7,0.3,162.64
1717,ORD-2717,01/23/2022,01/30/2022,Standard Class,CUST-1135,Patricia Anderson,Home Office,United States,Central,Michigan,Technology,Machines,1344.78,10,0.15,387.13
1718,ORD-2718,07/13/2023,07/20/2023,Second Class,CUST-1032,Richard Miller,Consumer,United States,South,Georgia,Technology,Phones,808.93,8,0.4,70.07
1719,ORD-2719,05/01/2023,05/03/2023,Standard Class,CUST-1291,Thomas Martin,Home Office,United States,West,California,Technology,Phones,1887.58,10,0.3,226.91
1720,ORD-2720,03/05/2023,03/11/2023,Standard Class,CUST-1235,Linda Anderson,Home Office,United States,South,Florida,Furniture,Tables,652.49,4,0.5,-226.86
1721,ORD-2721,09/26/2022,09/28/2022,Second Class,CUST-1045,Charles Moore,Home Office,United States,South,Florida,Office Supplies,Labels,816.4,3,0.15,274.64
1722,ORD-2722,12/10/2023,12/11/2023,Standard Class,CUST-1195,Susan Anderson,Home Office,United States,Central,Texas,Office Supplies,Labels,234.78,10,0.15,17.67
1723,ORD-2723,07/06/2023,07/10/2023,First Class,CUST-1119,Thomas Garcia,Home Office,United States,East,New Jersey,Technology,Machines,387.8,5,0.15,-38.12
1724,ORD-2724,02/25/2022,03/03/2022,Same Day,CUST-1242,Sarah Brown,Home Office,United States,Central,Texas,Technology,Accessories,301.93,2,0.5,-63.3
1725,ORD-2725,10/19/2023,10/22/2023,Standard Class,CUST-1053,Thomas Jackson,Corporate,United States,South,North Carolina,Technology,Copiers,1330.01,2,0.4,-72.73
1726,ORD-2726,11/01/2023,11/06/2023,Same Day,CUST-1028,Mary Brown,Home Office,United States,Central,Texas,Technology,Accessories,195.38,4,0,15.09
1727,ORD-2727,02/13/2022,02/17/2022,Standard Class,CUST-1233,Sarah Johnson,Consumer,United States,South,Georgia,Technology,Machines,1760.87,1,0.1,297.71
1728,ORD-2728,09/08/2023,09/12/2023,Standard Class,CUST-1010,Thomas Hernandez,Corporate,United States,West,California,Technology,Accessories,1105.03,5,0.4,-303.68
1729,ORD-2729,10/19/2023,10/25/2023,Same Day,CUST-1058,Sarah Smith,Home Office,United States,Central,Michigan,Technology,Accessories,939.18,2,0.15,296.9
1730,ORD-2730,04/29/2023,05/03/2023,Second Class,CUST-1062,Robert Smith,Corporate,United States,South,Florida,Furniture,Tables,789.91,9,0,383.19
1731,ORD-2731,11/20/2023,11/23/2023,First Class,CUST-1172,Richard Garcia,Home Office,United States,West,Oregon,Office Supplies,Paper,568.42,6,0.1,21.95
1732,ORD-2732,07/02/2022,07/03/2022,Same Day,CUST-1010,Barbara Miller,Home Office,United States,South,Florida,Furniture,Chairs,1474.21,3,0.15,318.11
1733,ORD-2733,01/08/2023,01/10/2023,Second Class,CUST-1193,Richard Johnson,Home Office,United States,West,Washington,Furniture,Furnishings,27.82,5,0.3,-1.57
1734,ORD-2734,09/06/2022,09/10/2022,Same Day,CUST-1131,Barbara Davis,Home Office,United States,East,New York,Furniture,Bookcases,643.31,5,0.5,-12.17
1735,ORD-2735,11/27/2023,11/28/2023,Second Class,CUST-1061,David Taylor,Corporate,United States,South,North Carolina,Office Supplies,Storage,1942.09,7,0.5,-722.81
1736,ORD-2736,06/15/2023,06/18/2023,Second Class,CUST-1220,Michael Jones,Consumer,United States,South,Georgia,Office Supplies,Paper,560.13,7,0.4,-47.61
1737,ORD-2737,10/02/2023,10/07/2023,Same Day,CUST-1090,Charles Martinez,Consumer,United States,South,North Carolina,Office Supplies,Labels,821.43,2,0.3,116.47
1738,ORD-2738,09/12/2023,09/17/2023,Same Day,CUST-1214,Robert Smith,Corporate,United States,East,New York,Office Supplies,Paper,780.03,7,0.1,114.15
1739,ORD-2739,07/01/2022,07/03/2022,Second Class,CUST-1111,Karen Jones,Corporate,United States,South,North Carolina,Technology,Copiers,1786.16,10,0.2,-256.08
1740,ORD-2740,06/12/2023,06/16/2023,First Class,CUST-1063,Susan Smith,Consumer,United States,South,Georgia,Office Supplies,Labels,1423.13,10,0.2,307.0
1741,ORD-2741,09/15/2023,09/22/2023,Standard Class,CUST-1080,Michael Martin,Consumer,United States,West,Washington,Furniture,Bookcases,501.57,4,0.15,39.42
1742,ORD-2742,03/10/2022,03/13/2022,Standard Class,CUST-1157,Robert Martin,Home Office,United States,East,New Jersey,Furniture,Chairs,602.01,8,0.4,-191.73
1743,ORD-2743,08/01/2023,08/02/2023,First Class,CUST-1078,Charles Thomas,Home Office,United States,West,Oregon,Furniture,Bookcases,443.28,1,0,180.92
1744,ORD-2744,08/29/2023,09/03/2023,Second Class,CUST-1070,Richard Martinez,Corporate,United States,South,Florida,Furniture,Chairs,1084.89,6,0.4,-298.1
1745,ORD-2745,02/26/2022,03/03/2022,Same Day,CUST-1053,Jessica Wilson,Home Office,United States,Central,Illinois,Technology,Accessories,373.48,4,0.15,125.51
1746,ORD-2746,10/27/2023,11/03/2023,First Class,CUST-1126,James Thomas,Home Office,United States,South,Florida,Furniture,Chairs,746.34,3,0.3,-146.06
1747,ORD-2747,02/23/2023,02/24/2023,First Class,CUST-1004,Jessica Jones,Corporate,United States,South,Florida,Technology,Copiers,1873.53,10,0.2,281.14
1748,ORD-2748,05/04/2022,05/10/2022,First Class,CUST-1208,Jessica Martin,Consumer,United States,Central,Texas,Office Supplies,Storage,335.1,2,0.1,35.02
1749,ORD-2749,05/23/2023,05/25/2023,Second Class,CUST-1215,Barbara Johnson,Consumer,United States,East,New Jersey,Office Supplies,Art,1288.3,8,0,69.88
1750,ORD-2750,12/13/2023,12/16/2023,Second Class,CUST-1265,James Jackson,Corporate,United States,West,California,Furniture,Tables,1668.32,10,0.4,-281.83
1751,ORD-2751,07/14/2022,07/17/2022,Same Day,CUST-1147,Elizabeth Rodriguez,Home Office,United States,West,Oregon,Office Supplies,Binders,1466.21,5,0.5,-562.0
1752,ORD-2752,03/18/2023,03/19/2023,Standard Class,CUST-1003,Linda Hernandez,Home Office,United States,East,Pennsylvania,Office Supplies,Art,893.42,7,0.3,-169.48
1753,ORD-2753,09/15/2023,09/16/2023,Standard Class,CUST-1248,Sarah Lopez,Home Office,United States,South,Florida,Office Supplies,Binders,1574.99,1,0.4,-535.27
1754,ORD-2754,03/22/2022,03/25/2022,First Class,CUST-1261,James Moore,Consumer,United States,West,Washington,Technology,Machines,709.83,5,0.1,272.1
1755,ORD-2755,04/08/2022,04/11/2022,First Class,CUST-1128,Karen Gonzalez,Home Office,United States,Central,Michigan,Technology,Phones,1791.44,5,0.2,318.77
1756,ORD-2756,10/25/2023,10/29/2023,Standard Class,CUST-1160,Charles Davis,Corporate,United States,East,Pennsylvania,Office Supplies,Binders,1644.3,1,0,611.23
1757,ORD-2757,01/19/2022,01/26/2022,Standard Class,CUST-1108,James Moore,Home Office,United States,East,Pennsylvania,Technology,Machines,504.8,9,0.5,-33.99
1758,ORD-2758,09/02/2022,09/07/2022,Same Day,CUST-1274,David Smith,Home Office,United States,South,Florida,Furniture,Chairs,749.78,9,0.5,-187.15
1759,ORD-2759,06/11/2022,06/16/2022,Second Class,CUST-1105,Susan Martin,Home Office,United States,West,California,Office Supplies,Storage,1398.65,7,0,521.53
1760,ORD-2760,05/16/2022,05/18/2022,Standard Class,CUST-1258,Elizabeth Rodriguez,Home Office,United States,Central,Texas,Technology,Copiers,120.43,10,0.1,-5.23
1761,ORD-2761,06/02/2023,06/08/2023,Second Class,CUST-1022,Mary Martin,Home Office,United States,South,North Carolina,Office Supplies,Binders,1930.26,8,0.3,-475.96
1762,ORD-2762,07/08/2023,07/15/2023,Second Class,CUST-1075,James Williams,Corporate,United States,East,Pennsylvania,Technology,Phones,1448.54,5,0.4,-419.42
1763,ORD-2763,07/05/2023,07/08/2023,Second Class,CUST-1062,Richard Davis,Consumer,United States,East,New Jersey,Furniture,Bookcases,1111.55,1,0.3,50.79
1764,ORD-2764,04/11/2023,04/18/2023,Same Day,CUST-1004,Linda Martin,Corporate,United States,South,Georgia,Furniture,Bookcases,1370.65,3,0.1,537.1
1765,ORD-2765,10/31/2022,11/04/2022,Standard Class,CUST-1228,Robert Miller,Consumer,United States,Central,Illinois,Office Supplies,Storage,1455.55,1,0.5,-565.62
1766,ORD-2766,09/25/2023,09/30/2023,Same Day,CUST-1068,Jessica Gonzalez,Corporate,United States,South,Florida,Technology,Phones,684.53,10,0.1,189.93
1767,ORD-2767,01/20/2023,01/21/2023,First Class,CUST-1009,James Moore,Consumer,United States,West,Washington,Office Supplies,Labels,732.97,3,0,119.42
1768,ORD-2768,01/07/2022,01/09/2022,Second Class,CUST-1022,Mary Gonzalez,Corporate,United States,South,Georgia,Technology,Copiers,1814.63,7,0.3,323.39
1769,ORD-2769,01/15/2023,01/16/2023,Standard Class,CUST-1280,Susan Rodriguez,Home Office,United States,West,California,Office Supplies,Binders,267.24,2,0.3,-24.36
1770,ORD-2770,08/30/2023,08/31/2023,Second Class,CUST-1012,Robert Lopez,Home Office,United States,East,Pennsylvania,Furniture,Chairs,1976.99,4,0,419.93
1771,ORD-2771,04/17/2023,04/24/2023,Second Class,CUST-1201,Patricia Jackson,Consumer,United States,Central,Texas,Furniture,Tables,748.34,10,0.2,101.03
1772,ORD-2772,04/20/2023,04/23/2023,Second Class,CUST-1023,David Rodriguez,Corporate,United States,South,Georgia,Furniture,Tables,1835.29,5,0.2,4.2
1773,ORD-2773,12/04/2022,12/06/2022,Same Day,CUST-1179,Sarah Brown,Home Office,United States,Central,Illinois,Technology,Machines,1032.45,9,0,508.66
1774,ORD-2774,12/05/2022,12/09/2022,Standard Class,CUST-1253,Barbara Jones,Home Office,United States,West,Washington,Office Supplies,Storage,1960.9,3,0.1,257.46
1775,ORD-2775,01/25/2023,01/26/2023,First Class,CUST-1278,Susan Jones,Corporate,United States,East,New York,Office Supplies,Art,477.12,7,0.5,-22.02
1776,ORD-2776,04/05/2023,04/12/2023,Second Class,CUST-1101,Richard Smith,Corporate,United States,South,Florida,Furniture,Bookcases,1284.29,7,0.5,-521.18
1777,ORD-2777,01/28/2022,01/29/2022,Same Day,CUST-1255,Linda Williams,Consumer,United States,Central,Illinois,Technology,Machines,755.17,1,0.1,279.01
1778,ORD-2778,06/24/2023,06/28/2023,Second Class,CUST-1126,Elizabeth Williams,Home Office,United States,South,Georgia,Furniture,Bookcases,1148.44,3,0.15,309.32
1779,ORD-2779,09/29/2022,09/30/2022,Standard Class,CUST-1164,William Anderson,Home Office,United States,Central,Illinois,Office Supplies,Labels,1422.21,6,0.15,360.95
1780,ORD-2780,10/21/2023,10/26/2023,Second Class,CUST-1220,Elizabeth Gonzalez,Corporate,United States,East,Pennsylvania,Technology,Phones,1278.08,7,0.3,5.59
1781,ORD-2781,07/19/2022,07/22/2022,Same Day,CUST-1281,Sarah Anderson,Consumer,United States,East,Pennsylvania,Technology,Accessories,1429.83,5,0.2,25.39
1782,ORD-2782,09/06/2022,09/12/2022,First Class,CUST-1126,James Moore,Consumer,United States,South,North Carolina,Furniture,Tables,1391.19,8,0.5,-501.64
1783,ORD-2783,06/17/2022,06/18/2022,Same Day,CUST-1109,Michael Jones,Home Office,United States,East,New York,Technology,Accessories,1210.91,8,0.2,231.46
1784,ORD-2784,10/24/2022,10/27/2022,Second Class,CUST-1203,William Davis,Corporate,United States,West,Washington,Technology,Copiers,89.44,9,0.5,-37.09
1785,ORD-2785,03/26/2023,03/30/2023,Second Class,CUST-1024,Sarah Hernandez,Consumer,United States,West,California,Office Supplies,Paper,1837.71,3,0.3,182.44
1786,ORD-2786,09/15/2022,09/21/2022,First Class,CUST-1151,Linda Garcia,Consumer,United States,West,California,Furniture,Chairs,1983.23,7,0,441.11
1787,ORD-2787,09/12/2023,09/17/2023,First Class,CUST-1044,Jessica Hernandez,Corporate,United States,Central,Illinois,Office Supplies,Binders,1055.29,1,0.3,-168.7
1788,ORD-2788,02/28/2022,03/04/2022,Second Class,CUST-1064,Michael Moore,Consumer,United States,Central,Texas,Furniture,Furnishings,653.98,10,0.3,-52.35
1789,ORD-2789,08/07/2022,08/13/2022,Same Day,CUST-1231,Robert Jones,Corporate,United States,South,Georgia,Office Supplies,Paper,317.9,7,0.5,-142.04
1790,ORD-2790,03/01/2023,03/07/2023,Standard Class,CUST-1227,Elizabeth Thomas,Consumer,United States,West,California,Furniture,Chairs,1017.4,7,0,324.74
1791,ORD-2791,01/23/2023,01/30/2023,Second Class,CUST-1148,Thomas Martinez,Consumer,United States,Central,Michigan,Furniture,Tables,78.76,6,0.3,9.75
1792,ORD-2792,12/27/2023,12/30/2023,First Class,CUST-1260,Susan Thomas,Consumer,United States,East,Pennsylvania,Technology,Copiers,1458.57,8,0.1,406.05
1793,ORD-2793,01/16/2023,01/21/2023,Second Class,CUST-1208,John Johnson,Consumer,United States,South,North Carolina,Office Supplies,Paper,1852.75,7,0.5,-692.34
1794,ORD-2794,09/26/2022,09/30/2022,Same Day,CUST-1107,William Martin,Consumer,United States,Central,Michigan,Technology,Copiers,1460.57,10,0.15,216.87
1795,ORD-2795,08/12/2023,08/19/2023,Same Day,CUST-1018,David Martin,Home Office,United States,West,Oregon,Technology,Copiers,1087.95,10,0.15,-5.78
1796,ORD-2796,10/16/2022,10/21/2022,First Class,CUST-1111,Susan Wilson,Consumer,United States,Central,Texas,Office Supplies,Binders,1407.38,4,0.4,50.22
1797,ORD-2797,01/26/2023,01/27/2023,Standard Class,CUST-1169,Sarah Williams,Home Office,United States,West,Washington,Technology,Machines,270.22,9,0.1,36.86
1798,ORD-2798,01/17/2022,01/18/2022,Second Class,CUST-1272,Jennifer Jones,Home Office,United States,Central,Illinois,Furniture,Bookcases,1402.61,8,0.1,285.26
1799,ORD-2799,10/15/2023,10/17/2023,Second Class,CUST-1066,Jessica Williams,Consumer,United States,South,Georgia,Office Supplies,Paper,688.61,8,0.4,-162.47
1800,ORD-2800,11/05/2023,11/10/2023,Standard Class,CUST-1103,Mary Gonzalez,Home Office,United States,South,North Carolina,Furniture,Bookcases,1945.34,2,0.15,341.27
1801,ORD-2801,02/15/2023,02/18/2023,Standard Class,CUST-1167,David Gonzalez,Home Office,United States,Central,Illinois,Technology,Machines,940.4,10,0.3,-38.95
1802,ORD-2802,08/04/2023,08/11/2023,Same Day,CUST-1079,John Martin,Consumer,United States,South,Georgia,Technology,Machines,1595.59,9,0.1,464.88
1803,ORD-2803,08/11/2023,08/13/2023,First Class,CUST-1183,Patricia Wilson,Corporate,United States,East,New Jersey,Furniture,Chairs,840.19,7,0.2,202.0
1804,ORD-2804,10/12/2022,10/15/2022,First Class,CUST-1052,Barbara Thomas,Consumer,United States,South,Georgia,Technology,Copiers,1003.53,7,0.3,55.08
1805,ORD-2805,01/06/2022,01/07/2022,Second Class,CUST-1150,Susan Taylor,Home Office,United States,South,Florida,Office Supplies,Storage,114.08,8,0.3,5.49
1806,ORD-2806,01/27/2023,01/30/2023,First Class,CUST-1036,David Martinez,Home Office,United States,Central,Michigan,Furniture,Furnishings,518.15,3,0,218.24
1807,ORD-2807,05/28/2022,06/04/2022,Standard Class,CUST-1263,Sarah Wilson,Consumer,United States,South,Georgia,Office Supplies,Binders,1697.58,4,0.1,274.71
1808,ORD-2808,04/09/2023,04/10/2023,First Class,CUST-1079,Karen Martinez,Consumer,United States,South,North Carolina,Furniture,Chairs,1917.08,4,0.2,535.8
1809,ORD-2809,02/16/2022,02/23/2022,Standard Class,CUST-1143,Sarah Davis,Home Office,United States,South,Florida,Furniture,Tables,1390.44,1,0.4,-199.18
1810,ORD-2810,01/13/2022,01/18/2022,Same Day,CUST-1295,Jessica Martin,Corporate,United States,West,California,Office Supplies,Labels,1542.61,2,0.4,-417.51
1811,ORD-2811,07/23/2023,07/26/2023,First Class,CUST-1163,Thomas Smith,Consumer,United States,Central,Illinois,Office Supplies,Paper,227.94,7,0.15,17.27
1812,ORD-2812,12/09/2023,12/13/2023,First Class,CUST-1010,Jessica Davis,Corporate,United States,West,Oregon,Office Supplies,Art,605.32,1,0.3,-35.03
1813,ORD-2813,01/02/2022,01/04/2022,Standard Class,CUST-1182,Mary Davis,Home Office,United States,East,New Jersey,Furniture,Furnishings,1437.28,5,0.15,407.88
1814,ORD-2814,10/15/2022,10/20/2022,Standard Class,CUST-1117,Elizabeth Jones,Consumer,United States,West,Oregon,Office Supplies,Labels,1684.65,8,0,697.37
1815,ORD-2815,04/28/2023,05/01/2023,Standard Class,CUST-1263,Patricia Martinez,Corporate,United States,South,North Carolina,Technology,Copiers,1069.85,6,0.2,27.44
1816,ORD-2816,07/26/2022,07/27/2022,Same Day,CUST-1264,William Taylor,Corporate,United States,Central,Texas,Technology,Accessories,1006.71,3,0.5,-380.13
1817,ORD-2817,10/25/2023,11/01/2023,Same Day,CUST-1144,Barbara Moore,Consumer,United States,South,Georgia,Furniture,Tables,447.37,1,0.2,-14.12
1818,ORD-2818,06/13/2023,06/15/2023,Second Class,CUST-1110,Richard Gonzalez,Home Office,United States,South,North Carolina,Office Supplies,Storage,206.33,4,0.2,-3.08
1819,ORD-2819,06/27/2023,07/04/2023,Same Day,CUST-1186,Elizabeth Jones,Corporate,United States,East,New Jersey,Office Supplies,Binders,1531.07,9,0.2,114.38
1820,ORD-2820,07/16/2023,07/21/2023,Second Class,CUST-1243,Joseph Jones,Consumer,United States,Central,Illinois,Office Supplies,Labels,1673.59,3,0.2,324.67
1821,ORD-2821,08/22/2022,08/26/2022,First Class,CUST-1278,Susan Hernandez,Home Office,United States,East,New Jersey,Furniture,Tables,1361.83,1,0.3,250.36
1822,ORD-2822,04/23/2023,04/27/2023,Same Day,CUST-1161,Joseph Wilson,Corporate,United States,South,Florida,Furniture,Bookcases,1166.04,5,0.4,79.56
1823,ORD-2823,04/09/2023,04/15/2023,Same Day,CUST-1030,James Hernandez,Home Office,United States,East,New Jersey,Technology,Phones,428.16,2,0.3,17.67
1824,ORD-2824,09/16/2023,09/23/2023,First Class,CUST-1282,Sarah Miller,Home Office,United States,Central,Illinois,Office Supplies,Labels,1427.29,3,0.2,168.07
1825,ORD-2825,06/09/2022,06/10/2022,Standard Class,CUST-1093,Charles Gonzalez,Consumer,United States,South,North Carolina,Furniture,Chairs,1373.64,2,0.2,318.79
1826,ORD-2826,04/01/2022,04/06/2022,Same Day,CUST-1051,Charles Moore,Home Office,United States,East,New York,Technology,Machines,1758.2,2,0.3,229.25
1827,ORD-2827,01/08/2022,01/12/2022,Same Day,CUST-1068,Patricia Johnson,Consumer,United States,East,Pennsylvania,Technology,Copiers,782.17,10,0.5,-12.9
1828,ORD-2828,02/01/2023,02/06/2023,First Class,CUST-1233,Thomas Wilson,Consumer,United States,West,California,Technology,Accessories,1217.32,4,0.1,336.34
